22,03,2019,13:04:10 25 20 15
22,03,2019,13:04:25 27 24 15
22,03,2019,13:04:40 30 28 16
22,03,2019,13:04:55 35 33 17
22,03,2019,13:05:10 38 34 20
22,03,2019,13:05:25 40 38 21
22,03,2019,13:05:40 38 35 23
22,03,2019,13:05:55 30 27 23
22,03,2019,13:06:10 27 22 22
